MouseID,FileName,Condition,CurveID,CurveIndex,NumCurvesInFile,NumSamples,Fs,MeanVal,MedianVal,StdVal,RMSVal,MinVal,MinTime,MaxVal,MaxTime,PeakToPeak,Energy,AbsArea,BaselineMean,BaselineStd,EndMean,Drift,Amp4Hz,Phase4Hz,NoiseAround4Hz,SNR4Hz,BandAmp_0_5,BandAmp_5_10,BandAmp_10_30,BandAmp_30_80,BandEnergy_0_5,BandEnergy_5_10,BandEnergy_10_30,BandEnergy_30_80,DominantFreq_0_80,DominantAmp_0_80,SpectralCentroid_0_80,LowHighRatio
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_101,101,200,2048,2047.92135981978,-2.05673828127556e-10,2.835e-05,7.20472292740808e-05,7.20296374710908e-05,-0.0002042,0.1630922,0.0001637,0.8100897,0.0003679,5.18846790373385e-09,6.1469991499614e-05,4.15090291262136e-05,1.03281231818723e-05,-5.97979223300971e-05,-0.000101306951456311,4.04881476814428e-05,-1.25576014590474,8.85727276083861e-06,4.57117543669214,3.51226219101704e-05,7.27013041080635e-06,3.19691649063512e-06,1.18110971273589e-06,9.48051053221793e-09,3.93064294187796e-10,2.37097238988049e-10,8.69705483230289e-11,2.99988480442351,5.70572678313155e-05,14.8337951537757,30.4676010632353
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_102,102,200,2048,2047.92135981978,-1.45019531119855e-12,1.272e-05,7.97057009641264e-05,7.96862391884819e-05,-0.0002338,0.3149535,0.0001927,0.3921049,0.0004265,6.35014055203785e-09,6.0576528603089e-05,4.26872601941748e-05,6.9643820211809e-05,-3.69173844660194e-05,-7.96046446601942e-05,1.45507943934842e-05,-2.09886382959858,1.64047973292454e-05,0.886984099910037,2.95980750856883e-05,2.18346596383526e-05,4.07423663248758e-06,1.11120548863337e-06,8.50316504047671e-09,3.52405168152978e-09,4.54291686156817e-10,7.52304313701549e-11,2.99988480442351,7.43375604535238e-05,13.7514900951904,22.713332041359
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_103,103,200,2048,2047.92135981978,1.86357421872572e-10,1.94e-05,6.25149210052599e-05,6.24996567101069e-05,-0.000163,0.0322278,0.0001438,0.5913313,0.0003068,3.90635708723342e-09,5.3407467144942e-05,-0.000123684077669903,1.87345800874408e-05,3.62424854368932e-05,0.000159926563106796,1.83251178910959e-05,2.71143949093412,7.6455902591003e-06,2.3968218632632,2.60033667625025e-05,8.02799358742673e-06,2.89497927278256e-06,1.21687859131854e-06,6.98722003722294e-09,3.56616955189468e-10,2.0897552670949e-10,9.4529365758475e-11,2.99988480442351,6.87430329318592e-05,16.7306344832725,24.1967487243391
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_104,104,200,2048,2047.92135981978,5.09765624991638e-11,1.692e-05,5.64662145900952e-05,5.64524272099615e-05,-0.0001546,0.1630922,0.0001409,0.3715963,0.0002955,3.18699891395506e-09,4.798123322892e-05,3.08695145631068e-05,1.18478255950477e-05,-1.65193611650485e-05,-4.73888757281553e-05,2.19384092406342e-05,-1.32524678659807,7.78358849027697e-06,2.8185469038366,2.36290590938042e-05,9.22206486076738e-06,2.53867542281571e-06,1.01696981948433e-06,5.43712618986265e-09,5.39141559881096e-10,1.64904778182716e-10,7.13040756989742e-11,2.99988480442351,6.13963472099432e-05,15.9160437263677,25.300754115005
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_105,105,200,2048,2047.92135981978,-4.04843749998615e-10,2.1015e-05,7.29896221735949e-05,7.29718002669504e-05,-0.0003258,0.2680767,0.0001138,0.4961128,0.0004396,5.32508810973126e-09,5.2900511262568e-05,4.98510873786408e-05,2.83895213266965e-05,-3.01107533980582e-05,-7.9961840776699e-05,2.86747599283654e-05,-2.5678219710105,1.59696332650114e-05,1.79558036506646,3.03912767205575e-05,1.93745230382804e-05,4.8869120638776e-06,1.4270912264145e-06,7.45853567942589e-09,2.30768492345584e-09,6.21737004466777e-10,1.21193276030184e-10,2.99988480442351,5.99802551864852e-05,15.4100860954763,13.1455372601764
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_106,106,200,2048,2047.92135981978,6.23535156421998e-12,2.9235e-05,6.9374576648333e-05,6.93576374278028e-05,-0.0001945,0.4262859,0.0001391,0.2690533,0.0003336,4.81066659207034e-09,5.7984057444691e-05,-0.000110387475728155,2.02600221008361e-05,2.99500970873786e-05,0.000140337572815534,1.30902716691331e-05,3.13112731021663,1.08477869894374e-05,1.20672277964264,2.81219367230902e-05,1.20618465196766e-05,3.05565474607409e-06,1.33201293737566e-06,8.08613970137329e-09,9.73025694624582e-10,2.78341389349624e-10,1.10642086016661e-10,2.99988480442351,7.3010534941123e-05,15.8394535981867,23.2893189516591
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_107,107,200,2048,2047.92135981978,8.12695312496725e-11,1.668e-05,6.43859539242013e-05,6.43702327779008e-05,-0.0001549,0.1347708,0.0001694,0.8120429,0.0003243,4.14368597931286e-09,5.2734668117092e-05,4.41509708737864e-05,2.05412786948795e-05,-7.61976699029126e-06,-5.17707378640777e-05,3.1389859086503e-05,-1.43807045079512,9.02325533922773e-06,3.47877322602921,2.81639484331569e-05,1.13593883646876e-05,2.1401556575658e-06,1.19767085963753e-06,6.97548068778895e-09,9.13227205493677e-10,1.1807288217584e-10,9.24297334768413e-11,2.99988480442351,5.4821697643319e-05,15.5861981191183,37.475541800662
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_108,108,200,2048,2047.92135981978,-6.69101562499598e-10,1.643e-05,6.5609496705903e-05,6.55934768099911e-05,-0.0001699,0.6772721,0.0001572,0.9365594,0.0003271,4.30266941618412e-09,5.139212367474e-05,2.80675922330097e-05,1.92740945846028e-05,7.8332572815534e-06,-2.02343349514563e-05,2.89847584085212e-05,-2.57075243771258,1.69532668834948e-05,1.70968572649324,2.56266193903273e-05,2.01235885406344e-05,5.01283954170983e-06,1.12432971053174e-06,5.2008533414495e-09,2.36263168361511e-09,8.08409160214215e-10,8.0536837938795e-11,1.99992320294901,4.4554305735398e-05,14.9176808015132,8.50837188259064
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_109,109,200,2048,2047.92135981978,4.68476562501965e-10,2.6125e-05,6.66998121762175e-05,6.66835260557363e-05,-0.0001695,0.4174965,0.0001505,0.3344855,0.00032,4.44686340022371e-09,5.6562586294912e-05,-0.000100695825242718,2.82909553732274e-05,4.66977669902913e-05,0.00014739359223301,6.95393205532514e-06,0.960823878366774,1.15905637611721e-05,0.599964954119599,2.79868179945522e-05,1.12577546504091e-05,3.3186483788602e-06,1.1565795765225e-06,7.59782617034812e-09,7.48286773688728e-10,2.85146825002677e-10,8.30278199253609e-11,2.99988480442351,5.45392181992003e-05,15.5399156965495,22.6688828943259
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_110,110,200,2048,2047.92135981978,-1.67626953095467e-11,2.527e-05,6.22098690362459e-05,6.21946792254891e-05,-0.000161,0.9634159,0.0001335,0.1064494,0.0002945,3.86832666200145e-09,5.17850895111191e-05,5.86785436893204e-05,5.73900797736412e-06,-9.34380097087379e-05,-0.000152116553398058,2.45032606039084e-05,-1.33362425450209,9.83343495128028e-06,2.49183125985543,2.43897760321089e-05,1.21826489306642e-05,3.30359630967238e-06,1.04190941843198e-06,6.40630582268206e-09,8.46920766120667e-10,2.74620150501979e-10,6.89178739376361e-11,2.99988480442351,6.56513635046233e-05,15.4453342973744,21.1133015407526
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_111,111,200,2048,2047.92135981978,1.27783203127004e-10,2.9975e-05,7.23241433676792e-05,7.23064839502739e-05,-0.0002362,0.703152,0.000159,0.8281568,0.0003952,5.22842838519187e-09,6.042288933931e-05,3.05247029126214e-05,2.30054485131728e-05,-4.11033524271845e-05,-7.16280553398058e-05,4.18354769357158e-05,-2.09192016539656,1.71525335994182e-05,2.43902608863529,2.97154910304713e-05,2.03757799707142e-05,5.27744513246018e-06,1.14523174958122e-06,7.1179819725915e-09,2.30736606234304e-09,8.06787406762474e-10,8.2341731768609e-11,2.99988480442351,5.46514367636281e-05,14.1075190731828,10.6006487389325
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_112,112,200,2048,2047.92135981978,-9.99511718741273e-11,2.3815e-05,6.46307203634738e-05,6.46149394524714e-05,-0.0001458,0.4321455,0.0001518,0.5498258,0.0002976,4.17525072391792e-09,5.517942559569e-05,-5.61363300970874e-05,2.10205510218576e-05,4.94673786407767e-05,0.000105603708737864,9.1194483252029e-06,-0.042205891282183,8.44128479526081e-06,1.0803388993679,2.86796919140649e-05,5.37423234335826e-06,2.3321544980761e-06,1.27560986589984e-06,7.72424875338029e-09,1.92053505712939e-10,1.61182145834245e-10,9.5441351296878e-11,2.99988480442351,5.28415634247131e-05,16.6828099975268,30.8478977879375
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_113,113,200,2048,2047.92135981978,-1.28076171872379e-10,1.2515e-05,6.49865748955017e-05,6.49707070953925e-05,-0.0001802,0.9922256,0.0001798,0.7695608,0.00036,4.22135487427806e-09,5.30887895566299e-05,4.92566990291262e-05,8.58463565848433e-06,-0.000134226116504854,-0.000183482815533981,4.08356436198226e-05,-1.75669103814212,1.11395229990044e-05,3.66583413155648,2.72512961704791e-05,9.81545756172781e-06,4.94392820479139e-06,1.4094334205973e-06,7.01297050867222e-09,5.51346369854126e-10,5.88445103796429e-10,1.23543579103653e-10,2.99988480442351,6.00262074694938e-05,16.7865653019586,10.6242061161248
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_114,114,200,2048,2047.92135981978,-3.21342773435952e-10,1.151e-05,7.29405005147005e-05,7.29226906016978e-05,-0.0002211,0.7344032,0.0001602,0.9092146,0.0003813,5.31792300499304e-09,5.8638401574447e-05,-6.75900679611651e-05,4.34610760630033e-05,1.77467184466019e-05,8.5336786407767e-05,3.64748886146451e-05,-2.50082746561556,1.23776395161746e-05,2.94683720319427,3.11808875502259e-05,1.10790330497445e-05,4.62116817598597e-06,1.35601815735678e-06,9.05677200941352e-09,7.31555675415554e-10,5.59211338933959e-10,1.24443038387591e-10,2.99988480442351,7.23568712064496e-05,15.57746328578,14.3176506000314
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_115,115,200,2048,2047.92135981978,-3.04248046874506e-10,8.085e-06,6.5509798786481e-05,6.54938032311474e-05,-0.0001796,0.5180863,0.0001828,0.6426028,0.0003624,4.2896029761095e-09,5.513683792523e-05,-1.38636893203883e-05,1.13093914609168e-05,4.88046601941747e-05,6.26683495145631e-05,3.98102565550145e-06,1.15604899510117,1.05147801034036e-05,0.378612354825066,2.74448554876859e-05,1.03059901155985e-05,3.34882739268773e-06,1.11967064754487e-06,7.41141405575761e-09,6.51630441609002e-10,2.91869177117427e-10,7.70543842629858e-11,2.99988480442351,6.38093700639502e-05,15.221174310494,21.8555833470828
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_116,116,200,2048,2047.92135981978,3.04785156289784e-11,1.8225e-05,6.3793203451769e-05,6.37776270375649e-05,-0.0001607,0.6509039,0.000192,0.7749321,0.0003527,4.06774190583402e-09,4.9745888420718e-05,4.48833009708738e-05,2.15707103698397e-05,-3.6638153592233e-05,-8.15214545631068e-05,2.51322355252757e-05,-1.78554741631957,1.00222341008674e-05,2.50764802256453,2.88260005395094e-05,9.01182822375367e-06,3.69205253708073e-06,1.4811232772631e-06,7.00639136771828e-09,4.31439259077265e-10,3.4759816527551e-10,1.36579216312365e-10,2.99988480442351,5.80254627409422e-05,17.0057632838507,15.3617816499445
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_117,117,200,2048,2047.92135981978,7.03613281273612e-11,1.584e-05,7.06364045026141e-05,7.06191571810631e-05,-0.0002834,0.0214852,0.0001799,0.5825419,0.0004633,4.98725686427356e-09,5.554558106177e-05,-0.000179949514563107,6.89811369837143e-05,5.19036893203883e-05,0.000231853203883495,2.98844185526596e-05,2.69799424345813,1.63286744571173e-05,1.83018031443619,2.88284996026041e-05,2.00358167927471e-05,5.75917885792458e-06,1.22657714328179e-06,6.61983088591396e-09,2.10440865318075e-09,9.96194999364585e-10,9.54784474774588e-11,2.99988480442351,5.04877465855181e-05,15.0163636019122,7.99161854658653
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_118,118,200,2048,2047.92135981978,1.55859374999888e-10,2.0525e-05,5.79659889927833e-05,5.79518354122685e-05,-0.0001408,0.5595918,0.0001496,0.380874,0.0002904,3.3585441907954e-09,4.959523065326e-05,3.94733980582524e-05,6.70396715347697e-06,-7.58584660194175e-06,-4.70592446601942e-05,1.42712584351441e-05,-1.36537349948511,6.69767342819818e-06,2.13077848415047,2.25883205504316e-05,7.76406860823983e-06,1.7459033719479e-06,9.97408662720039e-07,5.93861866444736e-09,4.89951970751605e-10,8.71240297197576e-11,6.24531884088304e-11,2.99988480442351,6.86130480710839e-05,16.2400476139924,42.9782100011569
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_119,119,200,2048,2047.92135981978,1.66977539056486e-10,2.078e-05,5.69350211382575e-05,5.69211192896471e-05,-0.0001601,0.2876087,0.0001624,0.1430719,0.0003225,3.24013823771697e-09,4.5785567653951e-05,4.38621359223301e-05,7.72648293406279e-06,-6.02790485436893e-05,-0.000104141184466019,1.32616702079122e-05,-3.06470378441759,9.45175938072159e-06,1.40309012041187,2.2323068699705e-05,1.20087551804588e-05,3.60224134238911e-06,1.3858764425997e-06,4.86367335152108e-09,1.02658731244625e-09,2.99855205649975e-10,1.21174247173532e-10,2.99988480442351,5.77317773121205e-05,17.908908044749,13.9901318495245
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_120,120,200,2048,2047.92135981978,5.55761718736898e-11,2.918e-05,5.93558640181735e-05,5.93413710710861e-05,-0.0001647,0.7368447,0.0001409,0.6391847,0.0003056,3.52153354229184e-09,5.0011708569226e-05,-8.81144660194175e-05,2.08964422212535e-05,-2.82020203883495e-05,5.9912445631068e-05,2.04914570020706e-05,2.76059335722623,9.53474824376697e-06,2.14913456314791,2.37661038499825e-05,1.20265491100272e-05,3.27328702871178e-06,1.29798208836396e-06,5.61346199155875e-09,8.5889266556113e-10,2.91913017113389e-10,1.02905741944506e-10,2.99988480442351,5.87284728830036e-05,16.9882966390057,16.3932206071915
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_121,121,200,2048,2047.92135981978,-1.13232421875444e-11,2.5935e-05,6.42258478980679e-05,6.42101658448751e-05,-0.0001673,0.9809947,0.0001475,0.5107618,0.0003148,4.12310371892964e-09,5.4402796824095e-05,3.2683786407767e-05,6.3793001823614e-06,-0.000124371359223301,-0.000157055145631068,3.1147235085083e-05,-2.05867012124521,1.11460193279841e-05,2.79447165556782,2.5660176693832e-05,1.40440589379223e-05,4.04065688612553e-06,1.56710169031202e-06,6.29835014599198e-09,1.20832152262419e-09,4.01419500428156e-10,1.56272213904105e-10,2.99988480442351,6.19055578645548e-05,17.4478016389529,13.4602478159976
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_122,122,200,2048,2047.92135981978,-6.83105468711462e-11,1.868e-05,6.68361866359126e-05,6.68198672152096e-05,-0.0001692,0.0053713,0.0001598,0.0771514,0.000329,4.46506610661298e-09,5.52149011375861e-05,-9.33340582524272e-05,4.51567263182451e-05,1.25870902912621e-05,0.000105921148543689,2.63134633168719e-05,-2.99394538727794,1.14497847769235e-05,2.29816226497071,2.75239999854075e-05,1.19260226365765e-05,3.77735947389159e-06,1.65009328689606e-06,6.94411001441291e-09,1.24477521061213e-09,4.0296617124555e-10,1.58328760708006e-10,2.99988480442351,6.51429458967922e-05,17.5112370020673,14.5892676369906
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_123,123,200,2048,2047.92135981978,-3.8699218750093e-10,2.133e-05,7.22662250313979e-05,7.22485797568615e-05,-0.0001719,0.1586975,0.0001773,0.1962966,0.0003492,5.22005771940301e-09,6.2312371003948e-05,2.6977094368932e-05,3.02429344421791e-05,3.08745339805825e-05,3.89743961165049e-06,3.85084332941529e-05,-0.745242563201295,1.2661184352729e-05,3.04145585599797,3.28642894890682e-05,1.02751672094944e-05,5.37806518926479e-06,1.25535210153496e-06,8.45766915948384e-09,8.69917575276328e-10,8.40855039490737e-10,1.02186089429056e-10,2.99988480442351,5.41556239626422e-05,15.2950263465566,9.89096260224575
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_124,124,200,2048,2047.92135981978,-2.16796874998579e-10,1.4325e-05,5.46853160323471e-05,5.4671963495395e-05,-0.0001563,0.2793076,0.0001161,0.3603654,0.0002724,2.98913837094776e-09,4.163661362832e-05,2.0137640776699e-05,8.5888697889796e-06,4.31980582524272e-05,2.30604174757282e-05,1.87819606652444e-05,-2.83491781605043,8.22904505270486e-06,2.28239857048347,2.55504256969243e-05,6.57507836147028e-06,2.21577836377975e-06,1.08197294395776e-06,5.35151613077249e-09,2.80707245468286e-10,1.31683821125332e-10,7.23988774343253e-11,1.99992320294901,4.38515735227644e-05,15.6486367626423,27.5977203754461
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_125,125,200,2048,2047.92135981978,-9.62890625015909e-11,7.04e-06,6.34151699631193e-05,6.33996858535823e-05,-0.0001489,0.4682797,0.000163,0.6582284,0.0003119,4.01967451590731e-09,5.614427421672e-05,-1.4149372815534e-05,2.4322833218052e-05,7.02993203883495e-05,8.44486932038835e-05,1.88943914723645e-05,1.26224498976983,6.48225262082861e-06,2.91478789502993,2.67098584880574e-05,6.02075291878378e-06,2.00993014171076e-06,1.02373772846511e-06,7.50400552188008e-09,2.09013751951744e-10,9.51450570639652e-11,6.97659372689959e-11,2.99988480442351,7.11922655985816e-05,15.5937168694333,46.7707378749349
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_126,126,200,2048,2047.92135981978,-1.13002929691415e-10,1.1455e-05,6.88542748919443e-05,6.88374627138125e-05,-0.000171,0.9902724,0.0001869,0.7759087,0.0003579,4.73877823497241e-09,5.8826898158141e-05,4.77107766990291e-05,2.09829291815486e-05,-0.000113747669902913,-0.000161458446601942,3.39814325255999e-05,-1.83083738753842,1.3794239673763e-05,2.46345092797586,2.58389668461279e-05,1.49519404372149e-05,6.78125606011063e-06,1.67414113099081e-06,6.31639014202453e-09,1.53458619201733e-09,1.24630338404695e-09,1.68703571089208e-10,2.99988480442351,6.22568936683524e-05,17.986511662224,5.54836502644742
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_127,127,200,2048,2047.92135981978,-2.36494140622704e-10,1.548e-05,6.09049668237044e-05,6.0890095631945e-05,-0.000174,0.3203248,0.0001429,0.5674046,0.0003169,3.70774611805125e-09,4.568933033065e-05,-1.95088742718447e-05,5.76253121182585e-05,1.6097186407767e-05,3.56060606796117e-05,2.20682518428981e-05,-2.5171676014286,1.13340802871705e-05,1.9470703650693,2.66471801697665e-05,1.37333439069506e-05,2.79501614871159e-06,1.42158850205483e-06,5.59954100855089e-09,1.29537116940422e-09,2.18165394676596e-10,1.30067285210816e-10,2.99988480442351,4.98810605236897e-05,16.2061540159436,19.7997149025889
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_128,128,200,2048,2047.92135981978,1.97802734400749e-11,1.7635e-05,5.7857491339706e-05,5.78433642509041e-05,-0.0001343,0.87894,0.0001375,0.3476696,0.0002718,3.34598326868662e-09,4.9458208648653e-05,-1.82716766990291e-05,2.50005325452307e-05,4.6712427184466e-05,6.49841038834951e-05,1.50007217597715e-05,0.137200511302994,7.15508558064826e-06,2.09651185722742,2.70221251815223e-05,6.36490216777012e-06,1.90806067139841e-06,1.06863640802912e-06,6.14992976309728e-09,2.28566865307199e-10,9.15111034549443e-11,7.39502265683311e-11,4.99980800737252,4.71309268466976e-05,15.6884510840213,38.5497207580146
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_129,129,200,2048,2047.92135981978,2.62465820314794e-10,2.1765e-05,6.88153316771955e-05,6.87985290082533e-05,-0.0001457,0.9883192,0.0001762,0.8296217,0.0003219,4.73341935002307e-09,5.92907772301789e-05,3.70999029126214e-05,9.90795021391721e-06,-9.26231067961165e-05,-0.000129723009708738,3.7355223387691e-05,-2.09655726259196,9.5894384380135e-06,3.89545473682235,2.8931652237349e-05,1.00138118349514e-05,4.01439919915573e-06,1.10885730085669e-06,7.94527129074567e-09,8.93561824316489e-10,3.4399896744496e-10,8.43787221511177e-11,2.99988480442351,6.9272390154407e-05,15.0677322589349,20.6332606674549
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_130,130,200,2048,2047.92135981978,1.40794921884031e-10,1.9815e-05,7.01115971158577e-05,7.00944779368608e-05,-0.0001858,0.6948509,0.0001681,0.4013826,0.0003539,4.91342450549722e-09,5.56120868147116e-05,2.87894563106796e-05,4.4609217585206e-05,4.19425242718447e-06,-2.45952038834951e-05,3.82636455710999e-05,-2.73864728987224,1.05962198441887e-05,3.61106565670991,3.40816627983929e-05,9.45486788999389e-06,2.25240908264598e-06,1.35720907881833e-06,8.85857154598114e-09,5.76441359143906e-10,1.27952994095156e-10,1.1607355005404e-10,1.99992320294901,5.48709118571126e-05,15.0449695158882,38.6638443490743
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_131,131,200,2048,2047.92135981978,-1.22089843748072e-10,2.276e-05,5.3723545857889e-05,5.37104281564874e-05,-0.0001162,0.0673854,0.0001556,0.708035,0.0002718,2.88492086946075e-09,4.6509881867916e-05,-6.07943689320388e-05,3.37680613917452e-05,4.08466990291262e-05,0.000101641067961165,2.22373832722694e-05,1.39101658162716,7.42057354219284e-06,2.99672028653362,2.53408785834251e-05,5.52822245036344e-06,2.05107454291153e-06,1.18233589462293e-06,5.22090569085544e-09,1.99214388698396e-10,1.10192168685453e-10,8.80336560018254e-11,2.99988480442351,4.43566228402398e-05,16.8089040784673,27.3431275501598
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_132,132,200,2048,2047.92135981978,-3.38085937519978e-11,2.0195e-05,5.24941323730338e-05,5.24813148579292e-05,-0.0001162,0.9780649,0.0001445,0.8110663,0.0002607,2.75439417389201e-09,4.5699232048752e-05,2.13338776699029e-05,8.32481837177989e-06,-6.49799417475728e-05,-8.63138194174757e-05,1.96967145058623e-05,-2.07008439451005,7.16251976788117e-06,2.74997000267664,2.28701316270237e-05,6.71021592611078e-06,2.2325969918121e-06,1.23641479174863e-06,4.73271269203426e-09,3.61624726998903e-10,1.31252658184532e-10,1.09221836733332e-10,2.99988480442351,5.13877368902931e-05,17.9896627828642,21.1845032333616
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_133,133,200,2048,2047.92135981978,3.85097656251853e-10,1.7965e-05,5.44484526210149e-05,5.44351579200373e-05,-0.0001391,0.6758072,0.0001338,0.5571503,0.0002729,2.96330020413784e-09,4.5123951892436e-05,-8.29173203883495e-06,1.84139557202225e-05,-2.3076227184466e-05,-1.47844951456311e-05,1.47235392836652e-05,-2.63025743921007,9.03517465677415e-06,1.62957992984279,2.25894641473854e-05,9.05016866915655e-06,3.12171618336848e-06,1.34420318424108e-06,4.64845615485335e-09,7.69950688019232e-10,2.55459700020158e-10,1.1308487536712e-10,2.99988480442351,5.27002866876448e-05,18.3119198718126,14.7021661427036
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_134,134,200,2048,2047.92135981978,-2.49823730466475e-10,1.68e-05,6.53451198856572e-05,6.53291645398133e-05,-0.0001378,0.8262036,0.0001511,0.1298878,0.0002889,4.26806362682e-09,5.62803472342037e-05,-8.26093203883495e-05,1.163299611249e-05,4.44039805825243e-05,0.000127013300970874,2.81968434175179e-05,2.2034378716002,8.76284430699335e-06,3.21777295464447,2.96347281988481e-05,7.04722094121438e-06,2.99892387505988e-06,1.31134551747629e-06,7.72579259450483e-09,2.89492421390419e-10,2.49466304180684e-10,1.02370262467585e-10,2.99988480442351,5.69185784243379e-05,16.4406072550227,22.7812590197666
mdx5Cv_702WT,saw4Hzhigh_s1_c1_5cv702WT.csv,high,saw4Hzhigh_s1_c1_5cv702WT_curve_135,135,200,2048,2047.92135981978,-1.20439453124406e-11,2.59e-05,6.65868033093967e-05,6.65705447806951e-05,-0.0002029,0.9673223,0.0001619,0.4570488,0.0003648,4.43180760727594e-09,5.50802702814362e-05,3.68735922330097e-05,5.56090112149788e-06,-0.000130194961165049,-0.000167068553398058,2.85061241501653e-05,-2.23259487722666,1.06982666700813e-05,2.66455539281832,3.00960770100967e-05,1.16312017868219e-05,3.48639245072493e-06,1.1745674066072e-06,7.46740112739431e-09,7.85947714347648e-10,3.24276929517048e-10,8.85379327549391e-11,2.99988480442351,5.90848289900337e-05,15.1421943800794,19.9928470525859
